PROVINCIA,MUNICIPIO,CODPARCELA,FECHA,_103_Fenología_B2_Yema_hinchada_,_104_Fenología_C_Punta_verde_,_105_Fenología_D_Hojas_incipientes_,_106_Fenología_E_Hojas_extendidas_,_301_Araña_a_T_urticae_cepas_con_presencia,_302_Araña_a_T_urticae_hojas_inferior_con_presencia,_317_Erinosis_E_vitis_cepas_con_presencia,_401_Lobesia_n_adultos_trampa_feromona_y_día,_405_Lobesia_racimos_con_puestas,_001_Gusanos_grises_yemas_con_daño,_101_Altica_n_de_adultos_hojas,_406_Caracoles_hojas_y_brotes_dañados,_409_Oruga_peluda_yemas_con_larvas,_418_Roedores_cepas_afectadas
Córdoba,Puente Genil,007-00158-01,2016-03-16T00:00:00,1,,,,,,,,,0,,,0,0
Córdoba,Puente Genil,007-00158-01,2016-03-23T00:00:00,2,,,,,,,,,0,,,0,0
Córdoba,Puente Genil,007-00158-01,2016-03-30T00:00:00,1,2,1,,,,0,,,0,,,,0
Córdoba,Puente Genil,007-00158-01,2016-04-06T00:00:00,,1,2,1,,,0,,,0,,,,0
Córdoba,Puente Genil,007-00158-01,2016-04-13T00:00:00,,,1,2,0,0,0,0,,,,0,,0
Córdoba,Puente Genil,007-00158-01,2016-04-20T00:00:00,,,1,2,0,0,0,0,,0,,0,,0
Córdoba,Puente Genil,007-00158-01,2016-04-27T00:00:00,,,,,0,0,0,0,0,,,0,,8
Córdoba,Puente Genil,007-00158-01,2016-05-04T00:00:00,,,,,0,0,0,0,0,0,,0,,4
Córdoba,Puente Genil,007-00158-01,2016-05-11T00:00:00,,,,,0,0,0,0,0,,,0,,4
Córdoba,Puente Genil,007-00158-01,2016-05-18T00:00:00,,,,,0,0,0,0,,,,0,,8
Córdoba,Puente Genil,007-00158-01,2016-05-25T00:00:00,,,,,0,0,0,0,0,,,0,,8
Córdoba,Puente Genil,007-00158-01,2016-06-01T00:00:00,,,,,0,0,0,0,0,,,0,,8
Córdoba,Puente Genil,007-00158-01,2016-06-08T00:00:00,,,,,0,0,0,0.3,0,,,0,,8
Córdoba,Puente Genil,007-00158-01,2016-06-15T00:00:00,,,,,0,0,0,3.5,2,,,0,,8
Córdoba,Puente Genil,007-00158-01,2016-06-22T00:00:00,,,,,0,0,0,2.5,0,,,,,8
Córdoba,Puente Genil,007-00158-01,2016-06-29T00:00:00,,,,,0,0,0,0,0,,,,,8
Córdoba,Puente Genil,007-00158-01,2016-07-06T00:00:00,,,,,0,0,0,0,0,,,,,8
Córdoba,Puente Genil,007-00158-01,2016-07-13T00:00:00,,,,,0,0,0,0,0,,,,,8
Córdoba,Puente Genil,007-00158-01,2016-07-20T00:00:00,,,,,0,0,0,0,0,,,,,8
Córdoba,Puente Genil,007-00158-01,2016-07-27T00:00:00,,,,,0,0,0,0,0,,,,,8
Córdoba,Puente Genil,007-00158-01,2016-08-03T00:00:00,,,,,0,0,0,2,0,,,,,8
Córdoba,Puente Genil,007-00158-01,2016-08-10T00:00:00,,,,,0,0,0,0.7,0,,,,,8
Córdoba,Puente Genil,007-00158-01,2016-08-17T00:00:00,,,,,0,0,0,0,0,,,,,8
Córdoba,Puente Genil,007-00158-01,2016-08-24T00:00:00,,,,,0,0,0,0,0,,,,,8
Córdoba,Puente Genil,007-00158-01,2016-08-31T00:00:00,,,,,0,0,0,0,0,,,,,8
Córdoba,Puente Genil,007-00158-01,2016-09-02T00:00:00,,,,,0,0,0,0,0,,,,,8
Córdoba,Puente Genil,007-00158-01,2016-09-14T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,007-00158-01,2016-09-28T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,007-00158-01,2017-03-08T00:00:00,1,,,,,,,0,,0,,0,0,0
Córdoba,Puente Genil,007-00158-01,2017-03-15T00:00:00,2,1,,,,,,0,,0,,0,0,0
Córdoba,Puente Genil,007-00158-01,2017-03-22T00:00:00,1,1,2,1,0,0,0,0,,0,,0,0,0
Córdoba,Puente Genil,007-00158-01,2017-03-27T00:00:00,1,1,2,1,0,0,0,0,,0,,0,0,0
Córdoba,Puente Genil,007-00158-01,2017-04-05T00:00:00,,1,1,2,0,0,0,0,,,,0,,0
Córdoba,Puente Genil,007-00158-01,2017-04-12T00:00:00,,,,1,0,0,0,0,,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-04-19T00:00:00,,,,,0,0,0,0,,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-04-22T00:00:00,,,,,0,0,0,0,0,,0,0,,8
Córdoba,Puente Genil,007-00158-01,2017-04-29T00:00:00,,,,,0,0,0,0,0,,0,0,,4
Córdoba,Puente Genil,007-00158-01,2017-05-10T00:00:00,,,,,0,0,0,0,0,,0,0,,4
Córdoba,Puente Genil,007-00158-01,2017-05-17T00:00:00,,,,,0,0,0,0,0,,0,0,,4
Córdoba,Puente Genil,007-00158-01,2017-05-24T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-05-31T00:00:00,,,,,0,0,0,0.21,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-06-07T00:00:00,,,,,0,0,0,0.28,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-06-14T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-06-21T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-06-28T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-07-05T00:00:00,,,,,0,0,0,0.3,0,,0,0,,8
Córdoba,Puente Genil,007-00158-01,2017-07-09T00:00:00,,,,,0,0,0,0.67,0,,0,0,,8
Córdoba,Puente Genil,007-00158-01,2017-07-19T00:00:00,,,,,0,0,0,1.5,0,,0,0,,8
Córdoba,Puente Genil,007-00158-01,2017-08-02T00:00:00,,,,,0,0,0,0.14,0,,0,0,,8
Córdoba,Puente Genil,007-00158-01,2017-08-09T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-08-16T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-08-30T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-09-12T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-09-26T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-10-03T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2017-10-10T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2018-03-21T00:00:00,2,1,,,,,0,,,0,,0,0,0
Córdoba,Puente Genil,007-00158-01,2018-04-04T00:00:00,1,1,2,1,,,0,,,0,,0,0,0
Córdoba,Puente Genil,007-00158-01,2018-04-11T00:00:00,1,1,1,2,,,0,,,0,,0,0,0
Córdoba,Puente Genil,007-00158-01,2018-04-18T00:00:00,,1,1,1,,,0,,,0,,0,0,0
Córdoba,Puente Genil,007-00158-01,2018-04-25T00:00:00,,,,1,0,0,0,,,0,,0,,4
Córdoba,Puente Genil,007-00158-01,2018-05-02T00:00:00,,,,,0,0,0,0,0,,,0,,4
Córdoba,Puente Genil,007-00158-01,2018-05-09T00:00:00,,,,,0,0,0,0,0,,,0,,4
Córdoba,Puente Genil,007-00158-01,2018-05-16T00:00:00,,,,,0,0,,0,0,,,0,,4
Córdoba,Puente Genil,007-00158-01,2018-05-23T00:00:00,,,,,0,0,,0,0,,,0,,0
Córdoba,Puente Genil,007-00158-01,2018-05-30T00:00:00,,,,,0,0,,0,0,,,0,,0
Córdoba,Puente Genil,007-00158-01,2018-06-06T00:00:00,,,,,0,0,,0,0,,,0,,0
Córdoba,Puente Genil,007-00158-01,2018-06-13T00:00:00,,,,,0,0,,0,0,,,0,,0
Córdoba,Puente Genil,007-00158-01,2018-06-20T00:00:00,,,,,0,0,,0,0,,,0,,0
Córdoba,Puente Genil,007-00158-01,2018-06-27T00:00:00,,,,,0,0,,0,0,,,0,,0
Córdoba,Puente Genil,007-00158-01,2018-07-04T00:00:00,,,,,0,0,,0,0,,,0,,0
Córdoba,Puente Genil,007-00158-01,2018-07-11T00:00:00,,,,,0,0,,0,0,,,0,,0
Córdoba,Puente Genil,007-00158-01,2018-07-18T00:00:00,,,,,0,0,,0,0,,0,0,,4
Córdoba,Puente Genil,007-00158-01,2018-07-25T00:00:00,,,,,0,0,,0,0,,0,0,,4
Córdoba,Puente Genil,007-00158-01,2018-08-06T00:00:00,,,,,0,0,,0.28,0,,0,0,,4
Córdoba,Puente Genil,007-00158-01,2018-08-14T00:00:00,,,,,0,0,,1.85,0,,0,0,,4
Córdoba,Puente Genil,007-00158-01,2018-08-22T00:00:00,,,,,0,0,,0,0,,0,0,,4
Córdoba,Puente Genil,007-00158-01,2018-08-29T00:00:00,,,,,0,0,,0,0,,0,0,,4
Córdoba,Puente Genil,007-00158-01,2018-09-05T00:00:00,,,,,0,0,,0,0,,0,0,,
Córdoba,Puente Genil,007-00158-01,2018-09-12T00:00:00,,,,,0,0,,0,0,,0,0,,
Córdoba,Puente Genil,007-00158-01,2018-09-26T00:00:00,,,,,0,0,,0,0,,,0,,
Córdoba,Puente Genil,007-00158-01,2018-10-09T00:00:00,,,,,0,0,,0,0,,0,0,,
Córdoba,Puente Genil,007-00158-01,2019-03-20T00:00:00,1,2,,,0,0,0,0,0,,0,0,0,0
Córdoba,Puente Genil,007-00158-01,2019-03-30T00:00:00,,,,1,0,0,0,0,0,,0,0,0,0
Córdoba,Puente Genil,007-00158-01,2019-04-17T00:00:00,,,,1,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-04-23T00:00:00,,,,1,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-04-30T00:00:00,,,,1,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-05-07T00:00:00,,,,1,0,0,0,0,0,,0,0,,4
Córdoba,Puente Genil,007-00158-01,2019-05-15T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-05-22T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-05-29T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-06-05T00:00:00,,,,,0,0,0,0.71,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-06-15T00:00:00,,,,,0,0,0,0.14,4,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-06-25T00:00:00,,,,,0,0,0,0.14,2,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-07-03T00:00:00,,,,,0,0,0,0.14,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-07-10T00:00:00,,,,,0,0,0,0.14,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-07-17T00:00:00,,,,,0,0,0,1.71,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-07-24T00:00:00,,,,,0,0,0,2,2,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-07-31T00:00:00,,,,,0,0,0,0.58,2,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-08-07T00:00:00,,,,,0,0,0,0,2,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-08-14T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-08-21T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-08-28T00:00:00,,,,,0,0,0,0,0,,0,0,,0
Córdoba,Puente Genil,007-00158-01,2019-09-04T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,007-00158-01,2019-09-11T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,007-00158-01,2019-09-18T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,007-00158-01,2019-09-25T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,007-00158-01,2019-10-02T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,008-00021-01,2020-03-09T00:00:00,1,1,1,1,0,0,,,,,,,0,
Córdoba,Puente Genil,008-00021-01,2020-03-23T00:00:00,,1,1,1,0,0,0,,,,,,,
Córdoba,Puente Genil,008-00021-01,2020-04-21T00:00:00,,,,,0,0,0,0,0,,,,,5
Córdoba,Puente Genil,008-00021-01,2020-04-28T00:00:00,,,,,0,0,0,1,0,,,,,5
Córdoba,Puente Genil,008-00021-01,2020-05-05T00:00:00,,,,,0,0,0,0,0,,,,,5
Córdoba,Puente Genil,008-00021-01,2020-05-12T00:00:00,,,,,0,0,0,0,0,,,,,4
Córdoba,Puente Genil,008-00021-01,2020-05-19T00:00:00,,,,,0,0,0,0,0,,,,,4
Córdoba,Puente Genil,008-00021-01,2020-05-25T00:00:00,,,,,0,0,0,0,0,,,,,4
Córdoba,Puente Genil,008-00021-01,2020-06-01T00:00:00,,,,,0,0,0,0.14,0,,,0,,4
Córdoba,Puente Genil,008-00021-01,2020-06-08T00:00:00,,,,,0,0,0,0.24,0,,,0,,4
Córdoba,Puente Genil,008-00021-01,2020-06-15T00:00:00,,,,,0,0,0,0.24,0,,,0,,4
Córdoba,Puente Genil,008-00021-01,2020-06-22T00:00:00,,,,,0,0,0,0,0,,,0,,4
Córdoba,Puente Genil,008-00021-01,2020-06-29T00:00:00,,,,,0,0,0,0,0,,,0,,4
Córdoba,Puente Genil,008-00021-01,2020-07-06T00:00:00,,,,,0,0,0,0.14,0,,,0,,4
Córdoba,Puente Genil,008-00021-01,2020-07-15T00:00:00,,,,,0,0,0,0.14,0,,,0,,4
Córdoba,Puente Genil,008-00021-01,2020-07-20T00:00:00,,,,,0,0,0,0.14,0,,,0,,4
Córdoba,Puente Genil,008-00021-01,2020-07-27T00:00:00,,,,,0,0,0,0.32,0,,,0,,4
Córdoba,Puente Genil,008-00021-01,2020-08-03T00:00:00,,,,,0,0,0,0.16,2,,,0,,0
Córdoba,Puente Genil,008-00021-01,2020-08-10T00:00:00,,,,,0,0,0,0,0,,,0,,
Córdoba,Puente Genil,008-00021-01,2020-08-24T00:00:00,,,,,0,0,0,0,0,,,0,,
Córdoba,Puente Genil,008-00021-01,2020-08-31T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,008-00021-01,2020-09-07T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,008-00021-01,2021-04-12T00:00:00,,,,,0,0,0,,,,,,,
Córdoba,Puente Genil,008-00021-01,2021-04-19T00:00:00,,,,,0,0,0,0,,,,0,,0
Córdoba,Puente Genil,008-00021-01,2021-04-26T00:00:00,,,,,0,0,0,0,,,,0,,0
Córdoba,Puente Genil,008-00021-01,2021-05-03T00:00:00,,,,,0,0,0,0,0,,,0,,0.01
Córdoba,Puente Genil,008-00021-01,2021-05-10T00:00:00,,,,,0,0,0,0,0,,,0,,0.01
Córdoba,Puente Genil,008-00021-01,2021-05-17T00:00:00,,,,,0,0,0,0,0,,,0,,0.01
Córdoba,Puente Genil,008-00021-01,2021-05-24T00:00:00,,,,,0,0,0,0,0,,,0,,0.01
Córdoba,Puente Genil,008-00021-01,2021-05-31T00:00:00,,,,,0,0,0,0,0,,,0,,0.01
Córdoba,Puente Genil,008-00021-01,2021-06-07T00:00:00,,,,,0,0,0,0,0,,,0,,0.01
Córdoba,Puente Genil,008-00021-01,2021-06-14T00:00:00,,,,,0,0,0,0.12,0,,,0,,0.08
Córdoba,Puente Genil,008-00021-01,2021-06-21T00:00:00,,,,,0,0,0,0,0,,,0,,0.08
Córdoba,Puente Genil,008-00021-01,2021-06-28T00:00:00,,,,,0,0,0,0,0,,,0,,0.08
Córdoba,Puente Genil,008-00021-01,2021-07-05T00:00:00,,,,,0,0,0,0,0,,,0,,0.08
Córdoba,Puente Genil,008-00021-01,2021-07-12T00:00:00,,,,,0,0,0,0,0,,,0,,0.08
Córdoba,Puente Genil,008-00021-01,2021-07-19T00:00:00,,,,,0,0,0,0.08,0,,,0,,0.08
Córdoba,Puente Genil,008-00021-01,2021-07-26T00:00:00,,,,,0,0,0,0.12,0.08,,,0,,0.08
Córdoba,Puente Genil,008-00021-01,2021-08-02T00:00:00,,,,,0,0,0,0.08,0.08,,,0,,0.08
Córdoba,Puente Genil,008-00021-01,2021-08-09T00:00:00,,,,,0,0,0,0,0,,,0,,0.04
Córdoba,Puente Genil,008-00021-01,2021-08-16T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,008-00021-01,2021-08-23T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,008-00021-01,2021-08-30T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,008-00021-01,2021-09-06T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,008-00021-01,2022-03-21T00:00:00,1,1,2,1,0,0,0,,,,,,0,0
Córdoba,Puente Genil,008-00021-01,2022-04-04T00:00:00,,,1,1,0,0,0,0,0,,,0,0,0
Córdoba,Puente Genil,008-00021-01,2022-04-18T00:00:00,,,,,0,0,0,0,0,,,0,0,0
Córdoba,Puente Genil,008-00021-01,2022-04-25T00:00:00,,,,,0,0,0,0,0,,,0,0,0.04
Córdoba,Puente Genil,008-00021-01,2022-05-03T00:00:00,,,,,0,0,0,0,0,,,0,,0.04
Córdoba,Puente Genil,008-00021-01,2022-05-09T00:00:00,,,,,0,0,0,0,0,,,0,,0.04
Córdoba,Puente Genil,008-00021-01,2022-05-16T00:00:00,,,,,0,0,0,,0,,,0,,0.04
Córdoba,Puente Genil,008-00021-01,2022-05-23T00:00:00,,,,,0,0,0,,0,,,0,,0.04
Córdoba,Puente Genil,008-00021-01,2022-05-30T00:00:00,,,,,0,0,0,0,0,,,0,,0.04
Córdoba,Puente Genil,008-00021-01,2022-06-06T00:00:00,,,,,0,0,,0,0,,,0,,
Córdoba,Puente Genil,008-00021-01,2022-06-13T00:00:00,,,,,0,0,,0,0,,,0,,
Córdoba,Puente Genil,008-00021-01,2022-06-20T00:00:00,,,,,0,0,,0,0,,,0,,
Córdoba,Puente Genil,008-00021-01,2022-06-27T00:00:00,,,,,0,0,,0,0,,,0,,
Córdoba,Puente Genil,008-00021-01,2022-07-04T00:00:00,,,,,0,0,0,0,0,,,0,,
Córdoba,Puente Genil,008-00021-01,2022-07-18T00:00:00,,,,,0,0,0,0,0,,,0,,
Córdoba,Puente Genil,008-00021-01,2022-07-25T00:00:00,,,,,0,0,0,0,0,,,0,,
Córdoba,Puente Genil,008-00021-01,2022-08-01T00:00:00,,,,,0,0,0,0,0,,,0,,
Córdoba,Puente Genil,008-00021-01,2022-08-08T00:00:00,,,,,0,0,0,0,0,,,0,,
Córdoba,Puente Genil,008-00021-01,2022-08-15T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,008-00021-01,2022-08-29T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,008-00021-01,2023-03-06T00:00:00,,,,,,,,,,0,,0,0,0
Córdoba,Puente Genil,008-00021-01,2023-03-27T00:00:00,,1,1,2,0,0,0,,,,,0,0,0
Córdoba,Puente Genil,008-00021-01,2023-04-10T00:00:00,,,,1,0,0,0,,,,,0,,0
Córdoba,Puente Genil,008-00021-01,2023-04-17T00:00:00,,,,1,0,0,0,0,,,,0,,0.01
Córdoba,Puente Genil,008-00021-01,2023-04-24T00:00:00,,,,,0,0,0,0,,,,0,,5
Córdoba,Puente Genil,008-00021-01,2023-05-02T00:00:00,,,,,10,10,0,0.14,0,,,,,5
Córdoba,Puente Genil,008-00021-01,2023-05-09T00:00:00,,,,,5,5,0,0.14,0,,,,,5
Córdoba,Puente Genil,008-00021-01,2023-05-16T00:00:00,,,,,0,0,0,0,0,,,,,5
Córdoba,Puente Genil,008-00021-01,2023-05-22T00:00:00,,,,,0,0,0,0,0,,,,,5
Córdoba,Puente Genil,008-00021-01,2023-05-29T00:00:00,,,,,0,0,0,0,0,,,,,5
Córdoba,Puente Genil,008-00021-01,2023-06-05T00:00:00,,,,,0,0,0,0,0,,,,,
Córdoba,Puente Genil,008-00021-01,2023-06-12T00:00:00,,,,,0,0,0,0,0,,,,,
Córdoba,Puente Genil,008-00021-01,2023-06-19T00:00:00,,,,,0,0,0,0,0,,,,,
Córdoba,Puente Genil,008-00021-01,2023-06-26T00:00:00,,,,,0,0,,0,0,,,,,
Córdoba,Puente Genil,008-00021-01,2023-07-03T00:00:00,,,,,0,0,,0,0,,,,,
Córdoba,Puente Genil,008-00021-01,2023-07-10T00:00:00,,,,,0,0,,0,0,,,,,
Córdoba,Puente Genil,008-00021-01,2023-07-17T00:00:00,,,,,0,0,,0,0,,,,,
Córdoba,Puente Genil,008-00021-01,2023-07-24T00:00:00,,,,,0,0,,0,0,,,,,
Córdoba,Puente Genil,008-00021-01,2023-07-31T00:00:00,,,,,0,0,,0,0,,,,,
Córdoba,Puente Genil,008-00021-01,2023-08-07T00:00:00,,,,,0,0,,0,0,,,,,0
Córdoba,Puente Genil,008-00021-01,2023-08-28T00:00:00,,,,,0,0,,0,0,,,,,0
Córdoba,Puente Genil,019-00036-07,2020-03-09T00:00:00,1,1,1,2,0,0,,,,,,,0,
Córdoba,Puente Genil,019-00036-07,2020-03-23T00:00:00,,1,1,1,0,0,0,,,,,,,
Córdoba,Puente Genil,019-00036-07,2020-04-21T00:00:00,,,,,0,0,0,0,0,,,,,0
Córdoba,Puente Genil,019-00036-07,2020-04-28T00:00:00,,,,,0,0,0,0,0,,,,,5
Córdoba,Puente Genil,019-00036-07,2020-05-05T00:00:00,,,,,0,0,0,0,0,,,,,5
Córdoba,Puente Genil,019-00036-07,2020-05-12T00:00:00,,,,,0,0,0,0,0,,,,,8
Córdoba,Puente Genil,019-00036-07,2020-05-19T00:00:00,,,,,0,0,0,0,0,,,,,8
Córdoba,Puente Genil,019-00036-07,2020-05-25T00:00:00,,,,,0,0,0,0,0,,,,,8
Córdoba,Puente Genil,019-00036-07,2020-06-01T00:00:00,,,,,0,0,0,0.14,0,,,0,,8
Córdoba,Puente Genil,019-00036-07,2020-06-08T00:00:00,,,,,0,0,0,0.24,0,,,0,,8
Córdoba,Puente Genil,019-00036-07,2020-06-15T00:00:00,,,,,0,0,0,0.24,0,,,0,,8
Córdoba,Puente Genil,019-00036-07,2020-06-22T00:00:00,,,,,0,0,0,0,0,,,0,,4
Córdoba,Puente Genil,019-00036-07,2020-06-29T00:00:00,,,,,0,0,0,0,0,,,0,,4
Córdoba,Puente Genil,019-00036-07,2020-07-06T00:00:00,,,,,0,0,0,0.14,0,,,0,,4
Córdoba,Puente Genil,019-00036-07,2020-07-15T00:00:00,,,,,0,0,0,0.14,0,,,0,,4
Córdoba,Puente Genil,019-00036-07,2020-07-20T00:00:00,,,,,0,0,0,0.48,0,,,0,,4
Córdoba,Puente Genil,019-00036-07,2020-07-27T00:00:00,,,,,0,0,0,2,0,,,0,,4
Córdoba,Puente Genil,019-00036-07,2020-08-03T00:00:00,,,,,0,0,0,2,4,,,0,,4
Córdoba,Puente Genil,019-00036-07,2020-08-10T00:00:00,,,,,0,0,0,0.32,4,,,0,,
Córdoba,Puente Genil,019-00036-07,2020-08-24T00:00:00,,,,,0,0,0,0,0,,,0,,
Córdoba,Puente Genil,019-00036-07,2020-08-31T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,019-00036-07,2020-09-07T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,019-00036-07,2021-04-12T00:00:00,,,,,0,0,0,,,,,,,
Córdoba,Puente Genil,019-00036-07,2021-04-19T00:00:00,,,,,0,0,0,0,,,,0,,0
Córdoba,Puente Genil,019-00036-07,2021-04-26T00:00:00,,,,,0,0,0,0,,,,0,,0
Córdoba,Puente Genil,019-00036-07,2021-05-03T00:00:00,,,,,0,0,0,0,0,,,0,,0.01
Córdoba,Puente Genil,019-00036-07,2021-05-10T00:00:00,,,,,0,0,0,0,0,,,0,,0
Córdoba,Puente Genil,019-00036-07,2021-05-17T00:00:00,,,,,0,0,0,0,0,,,0,,0
Córdoba,Puente Genil,019-00036-07,2021-05-24T00:00:00,,,,,0,0,0,0,0,,,0,,0
Córdoba,Puente Genil,019-00036-07,2021-05-31T00:00:00,,,,,0,0,0,0,0,,,0,,0
Córdoba,Puente Genil,019-00036-07,2021-06-07T00:00:00,,,,,0,0,0,0,0,,,0,,0
Córdoba,Puente Genil,019-00036-07,2021-06-14T00:00:00,,,,,0,0,0,0.12,0,,,0,,0.04
Córdoba,Puente Genil,019-00036-07,2021-06-21T00:00:00,,,,,0,0,0,0.12,0,,,0,,0.04
Córdoba,Puente Genil,019-00036-07,2021-06-28T00:00:00,,,,,0,0,0,0,0,,,0,,0.08
Córdoba,Puente Genil,019-00036-07,2021-07-05T00:00:00,,,,,0,0,0,0.12,0,,,0,,0.08
Córdoba,Puente Genil,019-00036-07,2021-07-12T00:00:00,,,,,0,0,0,0,0,,,0,,0.08
Córdoba,Puente Genil,019-00036-07,2021-07-19T00:00:00,,,,,0,0,0,0,0,,,0,,0.08
Córdoba,Puente Genil,019-00036-07,2021-07-26T00:00:00,,,,,0,0,0,0,0,,,0,,0.04
Córdoba,Puente Genil,019-00036-07,2021-08-02T00:00:00,,,,,0,0,0,0,0,,,0,,0.04
Córdoba,Puente Genil,019-00036-07,2021-08-09T00:00:00,,,,,0,0,0,0,0,,,0,,0.04
Córdoba,Puente Genil,019-00036-07,2021-08-16T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,019-00036-07,2021-08-23T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,019-00036-07,2021-08-30T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,019-00036-07,2021-09-06T00:00:00,,,,,,,,,,,,,,
Córdoba,Puente Genil,019-00036-07,2022-03-21T00:00:00,1,1,2,1,0,0,0,,,,,,0,0
Córdoba,Puente Genil,019-00036-07,2022-04-04T00:00:00,,1,1,1,0,0,0,0,0,,,0,0,0
Córdoba,Puente Genil,019-00036-07,2022-04-18T00:00:00,,,,1,0,0,0,0.14,0,,,0,0,0
Córdoba,Puente Genil,019-00036-07,2022-04-25T00:00:00,,,,,0,0,0,0.28,0,,,0,0,0.04
Córdoba,Puente Genil,019-00036-07,2022-05-03T00:00:00,,,,,0,0,0,0,0,,,0,,0.16
Córdoba,Puente Genil,019-00036-07,2022-05-09T00:00:00,,,,,0,0,0,0,0,,,0,,0.04
Córdoba,Puente Genil,019-00036-07,2022-05-16T00:00:00,,,,,0,0,0,,0.14,,,0,,0.04
Córdoba,Puente Genil,019-00036-07,2022-05-23T00:00:00,,,,,0,0,0,,0,,,0,,0.04
Córdoba,Puente Genil,019-00036-07,2022-05-30T00:00:00,,,,,0,0,0,0,0,,,0,,0.04
Córdoba,Puente Genil,019-00036-07,2022-06-06T00:00:00,,,,,0,0,,0,0,,,0,,
Córdoba,Puente Genil,019-00036-07,2022-06-13T00:00:00,,,,,0,0,,0.16,0,,,0,,
Córdoba,Puente Genil,019-00036-07,2022-06-20T00:00:00,,,,,0,0,,0.08,0,,,0,,
Córdoba,Puente Genil,019-00036-07,2022-06-27T00:00:00,,,,,0,0,,0,0,,,0,,
Córdoba,Puente Genil,019-00036-07,2022-07-04T00:00:00,,,,,0,0,0,0,0,,,0,,
Córdoba,Puente Genil,019-00036-07,2022-07-18T00:00:00,,,,,0,0,0,0,0,,,0,,
Córdoba,Puente Genil,019-00036-07,2022-07-25T00:00:00,,,,,0,0,0,0,0,,,0,,
