Gene stable ID	Caenorhabditis elegans gene stable ID	Caenorhabditis elegans orthology confidence [0 low, 1 high]
ENSMUSG00000086332		
ENSMUSG00000024493	WBGene00003073	1
ENSMUSG00000117768		
ENSMUSG00000096813		
ENSMUSG00000102058		
ENSMUSG00000021557		
ENSMUSG00000083473		
ENSMUSG00000091809		
ENSMUSG00000082205		
ENSMUSG00000101180		
ENSMUSG00000029016	WBGene00000532	0
ENSMUSG00000093890		
ENSMUSG00000108644		
ENSMUSG00000046334		
ENSMUSG00000078210		
ENSMUSG00000112656		
ENSMUSG00000020894	WBGene00004897	1
ENSMUSG00000081051		
ENSMUSG00000030382	WBGene00008669	0
ENSMUSG00000030382	WBGene00016716	0
ENSMUSG00000030382	WBGene00022849	0
ENSMUSG00000030382	WBGene00007082	0
ENSMUSG00000030382	WBGene00009218	0
ENSMUSG00000030382	WBGene00019920	0
ENSMUSG00000030382	WBGene00011173	0
ENSMUSG00000022144		
ENSMUSG00000025915	WBGene00004789	1
ENSMUSG00000082733		
ENSMUSG00000028409	WBGene00004895	1
ENSMUSG00000081626		
ENSMUSG00000082372		
ENSMUSG00000080847		
ENSMUSG00000108139		
ENSMUSG00000040710		
ENSMUSG00000026062	WBGene00003733	0
ENSMUSG00000026062	WBGene00003730	0
ENSMUSG00000026062	WBGene00003734	0
ENSMUSG00000026062	WBGene00003732	0
ENSMUSG00000082975		
ENSMUSG00000068240	WBGene00006728	1
ENSMUSG00000067813		
ENSMUSG00000107510		
ENSMUSG00000024370	WBGene00003134	0
ENSMUSG00000117845		
ENSMUSG00000076750		
ENSMUSG00000054594		
ENSMUSG00000026843	WBGene00010908	0
ENSMUSG00000026843	WBGene00013347	0
ENSMUSG00000026843	WBGene00019692	0
ENSMUSG00000026843	WBGene00016489	0
ENSMUSG00000026843	WBGene00003978	0
ENSMUSG00000101653		
ENSMUSG00000115751		
ENSMUSG00000107846		
ENSMUSG00000107723		
ENSMUSG00000108024		
ENSMUSG00000002109		
ENSMUSG00000100034		
ENSMUSG00000060477	WBGene00004029	0
ENSMUSG00000060477	WBGene00007258	0
ENSMUSG00000060477	WBGene00021214	0
ENSMUSG00000060477	WBGene00012159	0
ENSMUSG00000104630		
ENSMUSG00000099589		
ENSMUSG00000063694		
ENSMUSG00000091682		
ENSMUSG00000020605		
ENSMUSG00000024912		
ENSMUSG00000040340		
ENSMUSG00000103197		
ENSMUSG00000114257		
ENSMUSG00000100777		
ENSMUSG00000034159		
ENSMUSG00000082537		
ENSMUSG00000029828		
ENSMUSG00000038973		
ENSMUSG00000095098	WBGene00017931	0
ENSMUSG00000038495		
ENSMUSG00000102342		
ENSMUSG00000082735		
ENSMUSG00000082397		
ENSMUSG00000081606		
ENSMUSG00000100423		
ENSMUSG00000068969		
ENSMUSG00000083350		
ENSMUSG00000076752		
ENSMUSG00000103679		
ENSMUSG00000020585		
ENSMUSG00000095758		
ENSMUSG00000044597		
ENSMUSG00000111889		
ENSMUSG00000105830		
ENSMUSG00000100263		
ENSMUSG00000097711		
ENSMUSG00000005553	WBGene00015338	0
ENSMUSG00000005553	WBGene00015660	0
ENSMUSG00000005553	WBGene00003153	0
ENSMUSG00000005553	WBGene00019875	0
ENSMUSG00000005553	WBGene00004063	0
ENSMUSG00000005553	WBGene00012341	0
ENSMUSG00000098779		
ENSMUSG00000091922		
ENSMUSG00000082991		
ENSMUSG00000029918	WBGene00009013	1
ENSMUSG00000047264	WBGene00021374	0
ENSMUSG00000047264	WBGene00018959	0
ENSMUSG00000101575		
ENSMUSG00000046909		
ENSMUSG00000107564		
ENSMUSG00000097779		
ENSMUSG00000109177		
ENSMUSG00000108014		
ENSMUSG00000030827	WBGene00002881	0
ENSMUSG00000097636		
ENSMUSG00000082326		
ENSMUSG00000026240		
ENSMUSG00000098506		
ENSMUSG00000085776		
ENSMUSG00000024883	WBGene00012644	0
ENSMUSG00000024883	WBGene00008183	0
ENSMUSG00000101857		
ENSMUSG00000021943		
ENSMUSG00000095153		
ENSMUSG00000083956		
ENSMUSG00000083177		
ENSMUSG00000051396		
ENSMUSG00000082709		
ENSMUSG00000075175	WBGene00008890	0
ENSMUSG00000083205		
ENSMUSG00000002103	WBGene00008804	0
ENSMUSG00000002103	WBGene00008801	0
ENSMUSG00000002103	WBGene00022770	0
ENSMUSG00000002103	WBGene00008802	0
ENSMUSG00000002103	WBGene00016152	0
ENSMUSG00000002103	WBGene00206373	0
ENSMUSG00000002103	WBGene00011879	0
ENSMUSG00000002103	WBGene00022181	0
ENSMUSG00000002103	WBGene00007328	0
ENSMUSG00000002103	WBGene00007331	0
ENSMUSG00000002103	WBGene00009146	0
ENSMUSG00000002103	WBGene00015161	0
ENSMUSG00000008461	WBGene00015019	0
ENSMUSG00000101836		
ENSMUSG00000118378		
ENSMUSG00000102008		
ENSMUSG00000076754		
ENSMUSG00000034765		
ENSMUSG00000100869		
ENSMUSG00000048502		
ENSMUSG00000090622		
ENSMUSG00000041945	WBGene00017861	0
ENSMUSG00000041945	WBGene00021814	0
ENSMUSG00000041945	WBGene00010182	0
ENSMUSG00000041945	WBGene00010282	0
ENSMUSG00000041945	WBGene00016095	0
ENSMUSG00000041945	WBGene00016094	0
ENSMUSG00000041945	WBGene00016093	0
ENSMUSG00000041945	WBGene00012222	0
ENSMUSG00000026718	WBGene00004109	0
ENSMUSG00000026718	WBGene00008402	0
ENSMUSG00000099673		
ENSMUSG00000036769	WBGene00006369	1
ENSMUSG00000118210		
ENSMUSG00000084989	WBGene00022500	0
ENSMUSG00000022247	WBGene00019678	1
ENSMUSG00000098013		
ENSMUSG00000101824		
ENSMUSG00000102642		
ENSMUSG00000101504		
ENSMUSG00000102503		
ENSMUSG00000018167	WBGene00017826	0
ENSMUSG00000109865	WBGene00009691	0
ENSMUSG00000109865	WBGene00009692	0
ENSMUSG00000109865	WBGene00002026	0
ENSMUSG00000101674		
ENSMUSG00000031320	WBGene00004473	1
ENSMUSG00000050788		
ENSMUSG00000052331		
ENSMUSG00000103270		
ENSMUSG00000003778	WBGene00019118	0
ENSMUSG00000028716		
ENSMUSG00000109998		
ENSMUSG00000081885		
ENSMUSG00000015002	WBGene00016311	1
ENSMUSG00000064158		
ENSMUSG00000044813		
ENSMUSG00000101859		
ENSMUSG00000040152		
ENSMUSG00000036478		
ENSMUSG00000059866		
ENSMUSG00000096052		
ENSMUSG00000100785		
ENSMUSG00000109488		
ENSMUSG00000090861		
ENSMUSG00000075174		
ENSMUSG00000010797	WBGene00000857	0
ENSMUSG00000010797	WBGene00000858	0
ENSMUSG00000010797	WBGene00003029	0
ENSMUSG00000038241	WBGene00022500	0
ENSMUSG00000112362		
ENSMUSG00000099729		
ENSMUSG00000089991		
ENSMUSG00000102718		
ENSMUSG00000031537		
ENSMUSG00000104496		
ENSMUSG00000100062		
ENSMUSG00000081263		
ENSMUSG00000037600		
ENSMUSG00000038165		
ENSMUSG00000101638		
ENSMUSG00000020876	WBGene00013354	0
ENSMUSG00000020876	WBGene00004927	0
ENSMUSG00000075143		
ENSMUSG00000058513		
ENSMUSG00000110357		
ENSMUSG00000044562		
ENSMUSG00000085867		
ENSMUSG00000108938		
ENSMUSG00000102905		
ENSMUSG00000112446		
ENSMUSG00000103691		
ENSMUSG00000073988	WBGene00007925	0
ENSMUSG00000034269	WBGene00013106	0
ENSMUSG00000034269	WBGene00017482	0
ENSMUSG00000034269	WBGene00012845	0
ENSMUSG00000075142		
ENSMUSG00000005580	WBGene00000068	1
ENSMUSG00000104243		
ENSMUSG00000102256		
ENSMUSG00000109888		
ENSMUSG00000086190		
ENSMUSG00000020003		
ENSMUSG00000101088		
ENSMUSG00000041857		
ENSMUSG00000081221		
ENSMUSG00000028954		
ENSMUSG00000082270		
ENSMUSG00000082346		
ENSMUSG00000028236		
ENSMUSG00000095517		
ENSMUSG00000049001	WBGene00021893	0
ENSMUSG00000038173	WBGene00007755	0
ENSMUSG00000038173	WBGene00007753	0
ENSMUSG00000038173	WBGene00015283	0
ENSMUSG00000057110		
ENSMUSG00000082018		
ENSMUSG00000072625		
ENSMUSG00000020143	WBGene00000419	0
ENSMUSG00000018569		
ENSMUSG00000036099		
ENSMUSG00000100023		
ENSMUSG00000083444		
ENSMUSG00000107450		
ENSMUSG00000076755		
ENSMUSG00000084304		
ENSMUSG00000099915		
ENSMUSG00000020709		
ENSMUSG00000090411		
ENSMUSG00000102166		
ENSMUSG00000098799		
ENSMUSG00000085242		
ENSMUSG00000099822		
ENSMUSG00000102505		
ENSMUSG00000112588		
ENSMUSG00000038025	WBGene00020821	0
ENSMUSG00000038025	WBGene00017920	0
ENSMUSG00000038025	WBGene00005013	0
ENSMUSG00000035674		
ENSMUSG00000112293		
ENSMUSG00000076757		
ENSMUSG00000111912		
ENSMUSG00000100918		
ENSMUSG00000084851		
ENSMUSG00000112488		
ENSMUSG00000055933		
ENSMUSG00000112452		
ENSMUSG00000111924		
ENSMUSG00000045751		
ENSMUSG00000101781		
ENSMUSG00000008575	WBGene00003592	0
ENSMUSG00000041534		
ENSMUSG00000101271		
ENSMUSG00000112631		
ENSMUSG00000062116		
ENSMUSG00000112892		
ENSMUSG00000021303		
ENSMUSG00000013736	WBGene00010089	1
ENSMUSG00000083915		
ENSMUSG00000044519		
ENSMUSG00000104209		
ENSMUSG00000006335		
ENSMUSG00000099504		
ENSMUSG00000112664		
ENSMUSG00000101377		
ENSMUSG00000086199		
ENSMUSG00000112657		
ENSMUSG00000111981		
ENSMUSG00000007613	WBGene00000900	0
ENSMUSG00000113493		
ENSMUSG00000108959		
ENSMUSG00000043430	WBGene00004995	0
ENSMUSG00000086889		
ENSMUSG00000043310		
ENSMUSG00000056481	WBGene00022858	0
ENSMUSG00000056481	WBGene00019901	0
ENSMUSG00000056481	WBGene00018906	0
ENSMUSG00000056481	WBGene00000168	0
ENSMUSG00000056481	WBGene00012018	0
ENSMUSG00000056481	WBGene00013480	0
ENSMUSG00000056481	WBGene00013486	0
ENSMUSG00000056481	WBGene00013487	0
ENSMUSG00000110910		
ENSMUSG00000086507		
ENSMUSG00000110761		
ENSMUSG00000103609		
ENSMUSG00000020076		
ENSMUSG00000087013		
ENSMUSG00000029093		
ENSMUSG00000026241		
ENSMUSG00000113258		
ENSMUSG00000113811		
ENSMUSG00000101709		
ENSMUSG00000074825		
ENSMUSG00000100946		
ENSMUSG00000005610		
ENSMUSG00000110953		
ENSMUSG00000099216		
ENSMUSG00000097275		
ENSMUSG00000054364		
ENSMUSG00000111711		
ENSMUSG00000062793		
ENSMUSG00000086115		
ENSMUSG00000101851		
ENSMUSG00000113462		
ENSMUSG00000096995		
ENSMUSG00000063535		
ENSMUSG00000024231	WBGene00000837	1
ENSMUSG00000086896		
ENSMUSG00000075172		
ENSMUSG00000093866		
ENSMUSG00000037686	WBGene00007756	1
ENSMUSG00000113416		
ENSMUSG00000113642		
ENSMUSG00000047155	WBGene00010354	0
ENSMUSG00000047155	WBGene00021200	0
ENSMUSG00000047155	WBGene00013381	0
ENSMUSG00000047155	WBGene00016147	0
ENSMUSG00000047155	WBGene00009226	0
ENSMUSG00000047155	WBGene00007140	0
ENSMUSG00000047155	WBGene00021412	0
ENSMUSG00000111435		
ENSMUSG00000110811		
ENSMUSG00000020707		
ENSMUSG00000044145		
ENSMUSG00000111609		
ENSMUSG00000114040		
ENSMUSG00000113234		
ENSMUSG00000108054		
ENSMUSG00000113556		
ENSMUSG00000113536		
ENSMUSG00000107464		
ENSMUSG00000021218	WBGene00001558	0
ENSMUSG00000114025		
ENSMUSG00000094087		
ENSMUSG00000113197		
ENSMUSG00000105358		
ENSMUSG00000067356		
ENSMUSG00000111067		
ENSMUSG00000068747		
ENSMUSG00000100531		
ENSMUSG00000004285	WBGene00006918	1
ENSMUSG00000098782		
ENSMUSG00000099483		
ENSMUSG00000070687		
ENSMUSG00000107673		
ENSMUSG00000025396		
ENSMUSG00000101742		
ENSMUSG00000111493		
ENSMUSG00000117893		
ENSMUSG00000107447		
ENSMUSG00000061451	WBGene00014210	1
ENSMUSG00000098428		
ENSMUSG00000101277		
ENSMUSG00000112136		
ENSMUSG00000102946		
ENSMUSG00000031212	WBGene00006428	0
ENSMUSG00000099371		
ENSMUSG00000036186		
ENSMUSG00000090099		
ENSMUSG00000066151	WBGene00001429	0
ENSMUSG00000066151	WBGene00001430	0
ENSMUSG00000102765		
ENSMUSG00000057469	WBGene00009899	0
ENSMUSG00000073987		
ENSMUSG00000066178		
ENSMUSG00000041498		
ENSMUSG00000102332		
ENSMUSG00000102313		
ENSMUSG00000061969		
ENSMUSG00000060671	WBGene00019166	0
ENSMUSG00000022681		
ENSMUSG00000041828	WBGene00000023	0
ENSMUSG00000041828	WBGene00018982	0
ENSMUSG00000041828	WBGene00000019	0
ENSMUSG00000041828	WBGene00000020	0
ENSMUSG00000041828	WBGene00000022	0
ENSMUSG00000020537	WBGene00015346	0
ENSMUSG00000112479		
ENSMUSG00000062588		
ENSMUSG00000112451		
ENSMUSG00000104217		
ENSMUSG00000104373		
ENSMUSG00000054452		
ENSMUSG00000112119		
ENSMUSG00000103470		
ENSMUSG00000025903	WBGene00010564	0
ENSMUSG00000092356		
ENSMUSG00000030187	WBGene00013008	0
ENSMUSG00000030187	WBGene00009156	0
ENSMUSG00000083338		
ENSMUSG00000087122		
ENSMUSG00000069911		
ENSMUSG00000084981		
ENSMUSG00000005362	WBGene00010891	0
ENSMUSG00000004567	WBGene00000846	1
ENSMUSG00000024694	WBGene00018400	0
ENSMUSG00000024694	WBGene00022683	0
ENSMUSG00000024694	WBGene00011681	0
ENSMUSG00000020600	WBGene00000010	0
ENSMUSG00000020600	WBGene00000005	0
ENSMUSG00000020600	WBGene00015197	0
ENSMUSG00000020600	WBGene00017747	0
ENSMUSG00000020600	WBGene00000002	0
ENSMUSG00000020600	WBGene00000003	0
ENSMUSG00000024949	WBGene00013808	1
ENSMUSG00000025716		
ENSMUSG00000037737		
ENSMUSG00000090298		
ENSMUSG00000106936		
ENSMUSG00000092629		
ENSMUSG00000094879		
ENSMUSG00000109318		
ENSMUSG00000106827		
ENSMUSG00000071343		
ENSMUSG00000112276		
ENSMUSG00000095185		
ENSMUSG00000109259		
ENSMUSG00000099814		
ENSMUSG00000109516	WBGene00003916	0
ENSMUSG00000109380		
ENSMUSG00000085763		
ENSMUSG00000081559		
ENSMUSG00000110339		
ENSMUSG00000102658		
ENSMUSG00000055235		
ENSMUSG00000114476		
ENSMUSG00000054793		
ENSMUSG00000026926	WBGene00022159	1
ENSMUSG00000100336		
ENSMUSG00000031171	WBGene00011281	0
ENSMUSG00000100362		
ENSMUSG00000100589		
ENSMUSG00000099337		
ENSMUSG00000101413		
ENSMUSG00000025020		
ENSMUSG00000091022		
ENSMUSG00000114737		
ENSMUSG00000026933	WBGene00004121	0
ENSMUSG00000061877		
ENSMUSG00000084357		
ENSMUSG00000087413		
ENSMUSG00000041649		
ENSMUSG00000086293		
ENSMUSG00000074457		
ENSMUSG00000081205		
ENSMUSG00000083367		
ENSMUSG00000096078		
ENSMUSG00000112568		
ENSMUSG00000037331	WBGene00004147	0
ENSMUSG00000111996		
ENSMUSG00000111891		
ENSMUSG00000103596		
ENSMUSG00000096767		
ENSMUSG00000058873		
ENSMUSG00000112504		
ENSMUSG00000095117		
ENSMUSG00000111295		
ENSMUSG00000082516		
ENSMUSG00000082884		
ENSMUSG00000112418		
ENSMUSG00000111884		
ENSMUSG00000083863		
ENSMUSG00000083563		
ENSMUSG00000112826		
ENSMUSG00000029775	WBGene00013461	0
ENSMUSG00000112318		
ENSMUSG00000102129		
ENSMUSG00000105242		
ENSMUSG00000053965	WBGene00008443	0
ENSMUSG00000053965	WBGene00022389	0
ENSMUSG00000108284		
ENSMUSG00000027663		
ENSMUSG00000015709	WBGene00000095	0
ENSMUSG00000080743		
ENSMUSG00000050148		
ENSMUSG00000022680	WBGene00007593	0
ENSMUSG00000080799		
ENSMUSG00000084300		
ENSMUSG00000048573		
ENSMUSG00000082115		
ENSMUSG00000113894		
ENSMUSG00000083944		
ENSMUSG00000033799	WBGene00011720	0
ENSMUSG00000007877		
ENSMUSG00000092495		
ENSMUSG00000082905		
ENSMUSG00000114676		
ENSMUSG00000114574		
ENSMUSG00000083488		
ENSMUSG00000091881		
ENSMUSG00000114628		
ENSMUSG00000062372		
ENSMUSG00000086501		
ENSMUSG00000115726		
ENSMUSG00000029913		
ENSMUSG00000028057		
ENSMUSG00000102563		
ENSMUSG00000038216	WBGene00011573	0
ENSMUSG00000038216	WBGene00015124	0
ENSMUSG00000038216	WBGene00018340	0
ENSMUSG00000036357	WBGene00008890	0
ENSMUSG00000097204		
ENSMUSG00000081921		
ENSMUSG00000112818		
ENSMUSG00000111349		
ENSMUSG00000110869		
ENSMUSG00000068856	WBGene00004723	1
ENSMUSG00000102825		
ENSMUSG00000028700	WBGene00001639	0
ENSMUSG00000028700	WBGene00001638	0
ENSMUSG00000028700	WBGene00001637	0
ENSMUSG00000058186		
ENSMUSG00000027068		
ENSMUSG00000027162	WBGene00002996	1
ENSMUSG00000079415		
ENSMUSG00000097137		
ENSMUSG00000098559	WBGene00004473	1
ENSMUSG00000045934	WBGene00003475	0
ENSMUSG00000045934	WBGene00021683	0
ENSMUSG00000045934	WBGene00003476	0
ENSMUSG00000045934	WBGene00003479	0
ENSMUSG00000045934	WBGene00003478	0
ENSMUSG00000045934	WBGene00003477	0
ENSMUSG00000118491		
ENSMUSG00000042473		
ENSMUSG00000059022		
ENSMUSG00000082615		
ENSMUSG00000024695		
ENSMUSG00000070426	WBGene00007626	1
ENSMUSG00000034538		
ENSMUSG00000003779		
ENSMUSG00000024910	WBGene00000784	0
ENSMUSG00000024910	WBGene00000785	0
ENSMUSG00000024910	WBGene00013076	0
ENSMUSG00000024910	WBGene00013072	0
ENSMUSG00000024910	WBGene00013764	0
ENSMUSG00000024910	WBGene00009158	0
ENSMUSG00000024910	WBGene00019314	0
ENSMUSG00000024910	WBGene00016306	0
ENSMUSG00000024910	WBGene00016300	0
ENSMUSG00000024910	WBGene00044760	0
ENSMUSG00000024910	WBGene00022189	0
ENSMUSG00000024910	WBGene00019986	0
ENSMUSG00000024910	WBGene00000782	0
ENSMUSG00000024910	WBGene00000781	0
ENSMUSG00000084863		
ENSMUSG00000026925	WBGene00012016	0
ENSMUSG00000032977		
ENSMUSG00000046733		
ENSMUSG00000048388		
ENSMUSG00000072624		
ENSMUSG00000020476		
ENSMUSG00000029161		
ENSMUSG00000071235		
ENSMUSG00000106583		
ENSMUSG00000081100		
ENSMUSG00000100218		
ENSMUSG00000083858		
ENSMUSG00000113884		
ENSMUSG00000081896		
ENSMUSG00000113539		
ENSMUSG00000071497	WBGene00004305	1
ENSMUSG00000084103		
ENSMUSG00000106376		
ENSMUSG00000113001		
ENSMUSG00000080710		
ENSMUSG00000084394		
ENSMUSG00000118159		
ENSMUSG00000100361		
ENSMUSG00000047969	WBGene00008890	0
ENSMUSG00000104333		
ENSMUSG00000083821		
ENSMUSG00000112909		
ENSMUSG00000073535		
ENSMUSG00000068923		
ENSMUSG00000117477		
ENSMUSG00000097415		
ENSMUSG00000064264		
ENSMUSG00000083585		
ENSMUSG00000022519		
ENSMUSG00000085689		
ENSMUSG00000028851	WBGene00003829	1
ENSMUSG00000047793		
ENSMUSG00000024911		
ENSMUSG00000097116		
ENSMUSG00000092394		
ENSMUSG00000103966		
ENSMUSG00000030205		
ENSMUSG00000100426		
ENSMUSG00000034430	WBGene00004335	0
ENSMUSG00000034430	WBGene00010936	0
ENSMUSG00000034430	WBGene00006604	0
ENSMUSG00000003974	WBGene00003232	1
ENSMUSG00000085802		
ENSMUSG00000056999	WBGene00013492	1
ENSMUSG00000056999	WBGene00015360	1
ENSMUSG00000056999	WBGene00018426	1
ENSMUSG00000056999	WBGene00016185	1
ENSMUSG00000022433	WBGene00002203	1
ENSMUSG00000041633	WBGene00009315	0
ENSMUSG00000106637		
ENSMUSG00000018666	WBGene00007615	0
ENSMUSG00000018666	WBGene00001995	0
ENSMUSG00000100894		
ENSMUSG00000022390		
ENSMUSG00000100843		
ENSMUSG00000034552		
ENSMUSG00000024696	WBGene00016389	0
ENSMUSG00000024696	WBGene00018000	0
ENSMUSG00000024696	WBGene00016197	0
ENSMUSG00000085199		
ENSMUSG00000086699		
ENSMUSG00000108618		
ENSMUSG00000045302	WBGene00010496	0
ENSMUSG00000070604		
ENSMUSG00000022434		
ENSMUSG00000029032	WBGene00019487	0
ENSMUSG00000117662		
ENSMUSG00000033813	WBGene00012000	0
ENSMUSG00000038014		
ENSMUSG00000040463		
ENSMUSG00000081249		
ENSMUSG00000113335		
ENSMUSG00000118544		
ENSMUSG00000073963		
ENSMUSG00000084279		
ENSMUSG00000085980		
ENSMUSG00000067860		
ENSMUSG00000109118		
ENSMUSG00000041396	WBGene00010450	0
ENSMUSG00000104453		
ENSMUSG00000097277		
ENSMUSG00000108907		
ENSMUSG00000029009	WBGene00015512	1
ENSMUSG00000004610	WBGene00017734	1
ENSMUSG00000094208		
ENSMUSG00000049516		
ENSMUSG00000109310		
ENSMUSG00000095632		
ENSMUSG00000055652		
ENSMUSG00000103960		
ENSMUSG00000100086		
ENSMUSG00000002997		
ENSMUSG00000080885		
ENSMUSG00000081152		
ENSMUSG00000101310		
ENSMUSG00000107976		
ENSMUSG00000100646		
ENSMUSG00000096299		
ENSMUSG00000102578		
ENSMUSG00000086962	WBGene00009902	0
ENSMUSG00000086962	WBGene00009903	0
ENSMUSG00000103901		
ENSMUSG00000101200		
ENSMUSG00000096859		
ENSMUSG00000082334		
ENSMUSG00000030030		
ENSMUSG00000061531		
ENSMUSG00000108181		
ENSMUSG00000027163		
ENSMUSG00000079466		
ENSMUSG00000041037		
ENSMUSG00000079467		
ENSMUSG00000048794		
ENSMUSG00000083545		
ENSMUSG00000078420	WBGene00008890	0
ENSMUSG00000024682		
ENSMUSG00000108495		
ENSMUSG00000092441		
ENSMUSG00000108467		
ENSMUSG00000081837		
ENSMUSG00000085224		
ENSMUSG00000111626		
ENSMUSG00000094800		
ENSMUSG00000063108		
ENSMUSG00000084044		
ENSMUSG00000115640		
ENSMUSG00000094125	WBGene00002957	1
ENSMUSG00000051159		
ENSMUSG00000095814	WBGene00013382	0
ENSMUSG00000081223		
ENSMUSG00000084305		
ENSMUSG00000115591		
ENSMUSG00000113064		
ENSMUSG00000097931		
ENSMUSG00000099903		
ENSMUSG00000107418		
ENSMUSG00000116472		
ENSMUSG00000116325		
ENSMUSG00000113507		
ENSMUSG00000094336	WBGene00002957	1
ENSMUSG00000073257		
ENSMUSG00000022391	WBGene00004303	0
ENSMUSG00000024948		
ENSMUSG00000104414		
ENSMUSG00000097190		
ENSMUSG00000068086		
ENSMUSG00000042814	WBGene00015703	1
ENSMUSG00000071517		
ENSMUSG00000071019		
ENSMUSG00000096729	WBGene00002957	1
ENSMUSG00000104509		
ENSMUSG00000087513		
ENSMUSG00000011632		
ENSMUSG00000104366		
ENSMUSG00000074446		
ENSMUSG00000020583		
ENSMUSG00000006638	WBGene00016644	1
ENSMUSG00000006638	WBGene00013358	1
ENSMUSG00000094417		
ENSMUSG00000097229		
ENSMUSG00000107482	WBGene00017734	1
ENSMUSG00000094177		
ENSMUSG00000105348		
ENSMUSG00000044213	WBGene00008890	0
ENSMUSG00000097054		
ENSMUSG00000096484	WBGene00002957	1
ENSMUSG00000026582		
ENSMUSG00000061115		
ENSMUSG00000089861		
ENSMUSG00000081232		
ENSMUSG00000037583		
ENSMUSG00000057513		
ENSMUSG00000049676		
ENSMUSG00000109210		
ENSMUSG00000081373		
ENSMUSG00000040488		
ENSMUSG00000083062		
ENSMUSG00000083982		
ENSMUSG00000108191		
ENSMUSG00000100972		
ENSMUSG00000062598		
ENSMUSG00000091014	WBGene00004409	0
ENSMUSG00000025892	WBGene00003775	0
ENSMUSG00000025892	WBGene00012190	0
ENSMUSG00000025892	WBGene00001612	0
ENSMUSG00000025892	WBGene00001618	0
ENSMUSG00000103261		
ENSMUSG00000094035		
ENSMUSG00000026273	WBGene00010771	0
ENSMUSG00000041483		
ENSMUSG00000026979	WBGene00007703	0
ENSMUSG00000026979	WBGene00012386	0
ENSMUSG00000026979	WBGene00008685	0
ENSMUSG00000036450		
ENSMUSG00000109378	WBGene00006698	1
ENSMUSG00000098912		
ENSMUSG00000109341		
ENSMUSG00000004558	WBGene00013020	1
ENSMUSG00000004558	WBGene00014213	0
ENSMUSG00000026817	WBGene00009531	1
ENSMUSG00000080006		
ENSMUSG00000019777	WBGene00009663	0
ENSMUSG00000019777	WBGene00219378	0
ENSMUSG00000019777	WBGene00009657	0
ENSMUSG00000021417	WBGene00016655	0
ENSMUSG00000072884		
ENSMUSG00000115480		
ENSMUSG00000028156	WBGene00002063	0
ENSMUSG00000028156	WBGene00002059	0
ENSMUSG00000028156	WBGene00002062	0
ENSMUSG00000114087		
ENSMUSG00000090685		
ENSMUSG00000115577		
ENSMUSG00000072945		
ENSMUSG00000053263		
ENSMUSG00000095663		
ENSMUSG00000083110		
ENSMUSG00000052785		
ENSMUSG00000099409		
ENSMUSG00000034614		
ENSMUSG00000099522		
ENSMUSG00000089834		
ENSMUSG00000113310		
ENSMUSG00000106059		
ENSMUSG00000114018		
ENSMUSG00000038115		
ENSMUSG00000055298	WBGene00000776	0
ENSMUSG00000045824		
ENSMUSG00000100359		
ENSMUSG00000109227		
ENSMUSG00000101268		
ENSMUSG00000072680		
ENSMUSG00000030206		
ENSMUSG00000083527		
ENSMUSG00000084350		
ENSMUSG00000102457		
ENSMUSG00000096233		
ENSMUSG00000097982		
ENSMUSG00000081823		
ENSMUSG00000083235		
ENSMUSG00000066269		
ENSMUSG00000025939	WBGene00006711	1
ENSMUSG00000042993		
ENSMUSG00000029859		
ENSMUSG00000117911		
ENSMUSG00000036109	WBGene00019347	0
ENSMUSG00000061032	WBGene00008151	0
ENSMUSG00000081018		
ENSMUSG00000033752		
ENSMUSG00000086792		
ENSMUSG00000075171	WBGene00008890	0
ENSMUSG00000078684		
ENSMUSG00000006389		
ENSMUSG00000038615		
ENSMUSG00000073910	WBGene00020447	0
ENSMUSG00000071234		
ENSMUSG00000000631	WBGene00012437	0
ENSMUSG00000023057	WBGene00002260	0
ENSMUSG00000023057	WBGene00002259	0
ENSMUSG00000110264		
ENSMUSG00000070425	WBGene00004976	0
ENSMUSG00000107688		
ENSMUSG00000108216		
ENSMUSG00000115948		
ENSMUSG00000107576		
ENSMUSG00000108152		
ENSMUSG00000026531		
ENSMUSG00000113317		
ENSMUSG00000024588		
ENSMUSG00000057230		
ENSMUSG00000097852		
ENSMUSG00000037106		
ENSMUSG00000047230		
ENSMUSG00000105459		
ENSMUSG00000106602		
ENSMUSG00000066672		
ENSMUSG00000046041		
ENSMUSG00000025006	WBGene00015128	0
ENSMUSG00000108865		
ENSMUSG00000100938		
ENSMUSG00000097113		
ENSMUSG00000108905		
ENSMUSG00000005566		
ENSMUSG00000067321		
ENSMUSG00000037469	WBGene00219316	1
ENSMUSG00000106875		
ENSMUSG00000090662		
ENSMUSG00000107113		
ENSMUSG00000104660		
ENSMUSG00000106402		
ENSMUSG00000101520		
ENSMUSG00000028850	WBGene00019467	0
ENSMUSG00000026049		
ENSMUSG00000097683		
ENSMUSG00000101821		
ENSMUSG00000101950		
ENSMUSG00000024331		
ENSMUSG00000099441		
ENSMUSG00000100411		
ENSMUSG00000067567	WBGene00009663	0
ENSMUSG00000067567	WBGene00219378	0
ENSMUSG00000067567	WBGene00009657	0
ENSMUSG00000026712	WBGene00015052	0
ENSMUSG00000026712	WBGene00020191	0
ENSMUSG00000026712	WBGene00015050	0
ENSMUSG00000027339		
ENSMUSG00000029860	WBGene00006839	0
ENSMUSG00000074141	WBGene00000137	0
